phone_number,website,url,hosts,rooms,address,email_address,property_name
(609) 522-6200,http://www.candlelight-inn.com,https://www.bnbfinder.com/inn/candlelight-inn-bed-breakfast,Wanda and Michael O'Brien,8,"2310 Central Avenue, North Wildwood, NJ 08260",info@candlelight-inn.com,Candlelight Inn Bed & Breakfast
(505) 988-1631,http://farolito.com,https://www.bnbfinder.com/inn/el-farolito-bed-breakfast,Walt Wyss and Wayne Mainus,8,"514 Galisteo Street, Santa Fe, NM 87501",innkeeper@farolito.com,El Farolito Bed & Breakfast
(505) 982-2550,http://www.fourkachinas.com,https://www.bnbfinder.com/inn/four-kachinas-inn,Walt  Wyss & Wayne Mainus,6,"512 Webber Street, Santa Fe, NM 87505",info@fourkachinas.com,Four Kachinas Inn
(505) 243-3639,http://www.bottger.com,https://www.bnbfinder.com/inn/bottger-mansion-of-old-town,Steve & Kathy,6,"110 San Felipe Street NW, Albuquerque, NM 87104",info@bottger.com,Bottger Mansion of Old Town
(505) 983-0798,http://www.turquoisebear.com/,https://www.bnbfinder.com/inn/inn-of-the-turquoise-bear,Dan Clark & David Solem,8,"342 E. Buena Vista St., Santa Fe, NM 87505",innkeeper@turquoisebear.com,Inn of the Turquoise Bear
(505) 982-3465,http://www.madeleineinn.com,https://www.bnbfinder.com/inn/madeleine-bed-breakfast-inn,Carolyn Lee,5,"106 E. Faithway Street, Santa Fe, NM 87501",info@madeleineinn.com,Madeleine Bed & Breakfast Inn
(505) 986-1431,http://www.haciendanicholas.com,https://www.bnbfinder.com/inn/hacienda-nicholas,Carolyn Lee,4,"320 East Marcy Street, Santa Fe, NM 87501",info@haciendanicholas.com,Hacienda Nicholas
(902) 533-2099,http://www.desbarresmanor.com/?tracker=bnbfinder,https://www.bnbfinder.com/inn/desbarres-manor-inn,John Stapleton,10,"90 Church Street, Guysborough, NS B0H 1N0",reservations@desbarresmanor.com,DesBarres Manor Inn
(315) 255-0934,https://www.10Fitch.com,https://www.bnbfinder.com/inn/10-fitch-luxurious-romantic-inn,Cheryl Barber,,"10 Fitch Avenue, Auburn, NY 13021",innkeeper@10Fitch.com,10 Fitch Luxurious Romantic Inn
(505) 984-8001,http://www.pueblobonitoinn.com,https://www.bnbfinder.com/inn/pueblo-bonito-bed-breakfast-inn,Herb & Amy Behm,11,"138 W. Manhattan Ave., Santa Fe, NM 87501",pueblo@pueblobonitoinn.com,Pueblo Bonito Bed & Breakfast Inn
(212) 243-8621,http://www.agardeninchelsea.com,https://www.bnbfinder.com/inn/a-garden-in-chelsea,Karen Jacob & Paul Vershbow,1,"439 West 22nd Street, New York, NY 10011",karen@agardeninchelsea.com,A Garden In Chelsea
(212) 756-8823,http://www.1871house.com,https://www.bnbfinder.com/inn/1871-house,Lia & Warren,11,"130 East 62nd Street, New York, NY 10065",info1871house@gmail.com,1871 House
(609) 884-8702,http://www.queenvictoria.com,https://www.bnbfinder.com/inn/the-queen-victoria-bed-breakfast,Anna Marie & Doug McMain,35,"102 Ocean St, Cape May, NJ 08204",reservations@queenvictoria.com,The Queen Victoria Bed & Breakfast
(716) 326-3756,http://www.barcelonalakeside.com/,https://www.bnbfinder.com/inn/barcelona-lakeside-bed-and-breakfast,Lesley & Rodger Hazen,4,"8223 East Lake Road, Westfield, NY 14787",info@BarcelonaLakeside.com,Barcelona Lakeside Bed and Breakfast
(716) 759-2315,http://www.asaransom.com,https://www.bnbfinder.com/inn/asa-ransom-house,Robert Lenz &  Abigail Lenz,6,"10529 Main Street (Route 5), Clarence, NY 14031",innfo@asaransom.com,Asa Ransom House
(585) 393-9937,http://www.bellarosebb.com,https://www.bnbfinder.com/inn/bella-rose-bed-and-breakfast,Rob and Jill Myers,2,"290 North Main Street, Canandaigua, NY 14424",innkeeper@bellarosebb.com,Bella Rose Bed and Breakfast
(585) 394-0139,http://www.innonthemain.com,https://www.bnbfinder.com/inn/1840-inn-on-the-main-bed-and-breakfast,Jaynee and Guy Straw,5,"176 N Main Street, Canandaigua, NY 14424",questions@innonthemain.com,1840 Inn on the Main Bed and Breakfast
(845) 457-1513,http://www.theborlandhouse.com,https://www.bnbfinder.com/inn/borland-house,Anna Frumes & Moriah Higgins,5,"130 Clinton Street, Montgomery, NY 12549",anna@borlandhouse.com,Borland House
(585) 396-1650,http://www.oliverphelps.com,https://www.bnbfinder.com/inn/bed-breakfast-at-oliver-phelps,Lynne and Bill Keiper,4,"252 N Main Street, Canandaigua, NY 14424",innkeeper@oliverphelps.com,Bed & Breakfast at Oliver Phelps
(845) 496-2954,http://www.caldwellhouse.com,https://www.bnbfinder.com/inn/caldwell-house-bed-breakfast,"John, Dena and Meagan",14,"25 Orrs Mills Rd, Beaverdam Lake-Salisbury Mills, NY 12577",info@caldwellhouse.com,Caldwell House Bed & Breakfast
(631) 477-8440,http://www.arborviewhouse.com,https://www.bnbfinder.com/inn/arbor-view-house-bed-breakfast-and-spa,Veda Daley Joseph & Wilfred Joseph,4,"8900 Main Rd, East Marion, NY 11939",innkeeper@arborviewhouse.com,Arbor View House Bed & Breakfast and Spa
(845) 496-1826,http://www.thedominionhouse.com,https://www.bnbfinder.com/inn/dominion-house-bb,Kathy Spear,3,"PO Box 163, Blooming Grove, NY 10914",kathy@thedominionhouse.com,Dominion House B&B
(845) 856-3335,http://www.burnbraemansion.com,https://www.bnbfinder.com/inn/burn-brae-mansion,Mike Fraysse,6,"573 High Road, Glen Spey, NY 12737",info@burnbraemansion.com,Burn Brae Mansion
(716) 296-5105,http://www.cherrycreekinn.net,https://www.bnbfinder.com/inn/cherry-creek-inn,Sharon Howe Sweeting,3,"1022 West Road, Cherry Creek, NY 14723",innkeeper@cherrycreekinn.net,Cherry Creek Inn
(631) 298-7676,http://www.cedarhouseonsound.com/,https://www.bnbfinder.com/inn/cedar-house-on-sound-bb,David Perrin,2,"4850 Sound Ave, Mattituck, NY 11952",cedarhouseonsound@gmail.com,Cedar House on Sound B&B
(607) 535-2896,http://www.echoesoftheglen.com,https://www.bnbfinder.com/inn/echoes-of-the-glen-bed-breakfast,Barbara Merrill,5,"300 South Franklin Street, Watkins Glen, NY 14891",info@echoesoftheglen.com,Echoes of the Glen Bed & Breakfast
(845) 429-8447,http://www.bricktowninnbnb.com,https://www.bnbfinder.com/inn/bricktown-inn,Michelle & Joe Natale,4,"112 Hudson Avenue, Haverstraw, NY 10927",michelle@bricktowninnbnb.com,Bricktown Inn
(845) 758-5818,http://www.granddutchess.com,https://www.bnbfinder.com/inn/grand-dutchess-bed-breakfast,Elizabeth Pagano & Harold Gruber,5,"7571 Old Post Road, Red Hook, NY 12571",dutchessinnkeeper@earthlink.net,Grand Dutchess Bed & Breakfast
(845) 691-8151,http://www.FoxHillBandB.com,https://www.bnbfinder.com/inn/fox-hill-bed-breakfast,Sheila Fishman,,"55 South Chodikee Lake Road, Highland, NY 12528",info@FoxHillBandB.com,Fox Hill Bed & Breakfast
(845) 557-8562,http://www.eccebedandbreakfast.com,https://www.bnbfinder.com/inn/ecce-bed-breakfast,Alan Rosenblatt/Kurt Kreider,5,"19 Silverfish Rd, Barryville, NY 12719",eccebandb@frontiernet.net,Ecce Bed & Breakfast
(518) 822-8044,http://www.hudsoncitybnb.com,https://www.bnbfinder.com/inn/hudson-city-bed-and-breakfast,Barry Butterfield,6,"326 Allen St, Hudson, NY 12534",info@HudsonCityBnB.com,Hudson City Bed and Breakfast
(518) 568-2388,http://www.innbythemill.com,https://www.bnbfinder.com/inn/inn-by-the-mill,Ron & Judith Hezel,3,"1679 Mill Rd, Saint Johnsville, NY 13452",stay@innbythemill.com,Inn by the Mill
(518) 696-5294,http://www.lamplightinn.com/,https://www.bnbfinder.com/inn/lamplight-inn-bed-breakfast,Gene & Linda Merlino,13,"231 Lake Avenue, Lake Luzerne, NY 12846",lamplightinnbnb@gmail.com,Lamplight Inn Bed & Breakfast
(585) 314-1793,http://www.Ellwangerestate.com,https://www.bnbfinder.com/inn/ellwanger-estate,Rosemary Janofsky,4,"625 Mt Hope Ave, Rochester, NY 14620",info@Ellwangerestate.com,Ellwanger Estate
(607) 547-7225,https://www.landmarkinncooperstown.com/,https://www.bnbfinder.com/inn/landmark-inn,Robin Schneider,7,"64 Chestnut St, Cooperstown, NY NY",info@landmarkinncooperstown.com,Landmark Inn
(718) 834-9253,http://www.home.earthlink.net/~remanski/index.html,https://www.bnbfinder.com/inn/reginas-new-york-bb-in-brooklyn,Regina Manske,5,"16 Fort Greene Pl, Brooklyn, NY 11217",remanski@earthlink.net,Regina's New York B&B in Brooklyn
(845) 229-8972,http://www.journeyinn.com,https://www.bnbfinder.com/inn/journey-inn-bed-breakfast,Valerie Valente and Eric Miller,5,"1 Sherwood Pl, Hyde Park, NY 12538",stay@journeyinn.com,Journey Inn Bed & Breakfast
(845) 834-3183,http://www.stonegatebb.com,https://www.bnbfinder.com/inn/stonegate-bed-breakfast,Jane Thomas,4,"34 North Rd, Highland, NY 12528",hosts@stonegatebb.com,Stonegate Bed & Breakfast
(518) 543-8816,http://www.ruahbb.com,https://www.bnbfinder.com/inn/ruah-bed-breakfast,Judith Foster,4,"9221 Lakeshore Drive, Hague, NY 12836",ruahbb@aol.com,Ruah Bed & Breakfast
(607) 535-9627,http://www.gingercat-bb.com,https://www.bnbfinder.com/inn/the-ginger-cat-bed-breakfast,Gita Devi,2,"2475 Altay Road, Rock Stream, NY 14878",stay@gingercat-bb.com,The Ginger Cat Bed & Breakfast
(518) 966-5219,http://www.greenvillearms.com,https://www.bnbfinder.com/inn/greenville-arms-1889-inn,Kim & Mark LaPolla,16,"11135 New York 32, Greenville, NY 12083",stay@greenvillearms.com,Greenville Arms 1889 Inn
(631) 324-4081,http://www.bakerhouse1650.com,https://www.bnbfinder.com/inn/the-baker-house-1650,,5,"181 Main St, East Hampton, NY 11937",info@bakerhouse1650.com,The Baker House 1650
(518) 325-7248,https://www.innatgreenriver.com/,https://www.bnbfinder.com/inn/the-inn-at-green-river,Deborah Bowen,7,"9 Nobletown Rd, Hillsdale, NY 12529",stay@innatgreenriver.com,The Inn at Green River
(585) 396-0375,https://www.sutherlandhouse.com/,https://www.bnbfinder.com/inn/sutherland-house-victorian-b-b,Robert & Donafaye,5,"3179 State Route 21 South, Canandaigua, NY 14424",innkeeper@sutherlandhouse.com,Sutherland House Victorian B & B
(716) 282-1459,http://www.redcoach.com,https://www.bnbfinder.com/inn/the-red-coach-inn,Mark Janiszewski,19,"2 Buffalo Ave, Niagara Falls, NY 14303",innkeeper@redcoach.com,The Red Coach Inn
(845) 831-6346,http://www.swanninnofbeacon.com/,https://www.bnbfinder.com/inn/the-swann-inn-of-beacon,Neil & Darlene Caplan,3,"120 Howland Ave, Beacon, NY 12508",neilcaplan@aol.com,The Swann Inn of Beacon
(607) 374-9777,http://www.moonshadowbedandbreakfast.com/,https://www.bnbfinder.com/inn/moonshadow-bed-breakfast,Jeanette and Steven,4,"10249 Gibson Road, Hammondsport, NY 14840",relax@moonshadowbedandbreakfast.com,MoonShadow Bed & Breakfast
(845) 679-8211,http://www.woodstock-inn-ny.com,https://www.bnbfinder.com/inn/the-woodstock-inn-on-the-millstream,Karen Pignataro,10,"48 Tannery Brook Road, Woodstock, NY 12498",info@woodstock-inn-ny.com,The Woodstock Inn on The Millstream
(585) 202-4993,http://theyorkshireinn.com?src=bbf,https://www.bnbfinder.com/inn/the-yorkshire-inn,Kathe Latch,4,"1135 State Route 96, Phelps, NY 14532",innkeeper@theyorkshireinn.com,The Yorkshire Inn
(518) 668-5928,http://www.theinnaterlowest.com,https://www.bnbfinder.com/inn/the-inn-at-erlowest,Alexis,,"3178 Lake Shore Dr, Lake George, NY 12845",gm@theinnaterlowest.com,The Inn at Erlowest
(330) 893-1300,http://www.amishcountrylodging.com/,https://www.bnbfinder.com/inn/amish-country-lodging,Jared Coblentz,,"4895 W. Main, Berlin, OH 44610",amishcountrylodging@gmail.com,Amish Country Lodging
(330) 674-7600,http://www.thebarninn.com,https://www.bnbfinder.com/inn/barn-inn,Gene and Michelle Rowland,11,"6838 County Road 203, Millersburg, OH 44654",reservations@thebarninn.com,Barn Inn
(518) 584-1558,http://www.uniongables.com,https://www.bnbfinder.com/inn/union-gables,Tom and Barbara,16,"55 Union Avenue, Saratoga Springs, NY 12866",stay@uniongables.com,Union Gables
(330) 301-3971,http://www.charlesnelsonschmickhouse.com,https://www.bnbfinder.com/inn/charles-nelson-schmick-house,Priscilla Kurtz,5,"110 Walnut St, Leetonia, OH 44431",pkurtz1@aol.com,Charles Nelson Schmick House
(330) 893-3068,http://www.donnasofberlin.com,https://www.bnbfinder.com/inn/donnas-premier-lodging,Donna Marie Golden,,"PO Box 307, Berlin, OH 44610",info@donnasb-b.com,Donna's Premier Lodging
(419) 625-8353,http://www.farrellhouselodge.com,https://www.bnbfinder.com/inn/farrell-house-lodge,Doug & Linda Lamb,10,"1104 Fremont Ave., Sandusky, OH 44870",sunnybrooktroutclub@yahoo.com,Farrell House Lodge
(440) 466-1110,http://www.eaglecliffinn.com,https://www.bnbfinder.com/inn/eagle-cliff-inn,LuAnn Busch,6,"5254 Lake Road E, Geneva on the Lake, OH 44041",eaglecliffinn@eaglecliffinn.com,Eagle Cliff Inn
(440) 639-0845,http://www.fitzgeraldsbnb.com,https://www.bnbfinder.com/inn/fitzgeralds-irish-bed-breakfast,Debra and Tom Fitzgerald,5,"47 Mentor Avenue, Painesville, OH 44077",,Fitzgerald's Irish Bed & Breakfast
(740) 385-4070,http://www.glenlaurel.com,https://www.bnbfinder.com/inn/glenlaurel-a-scottish-inn-cottages,Kelley,20,"14940 Mount Olive RD, Rockbridge, OH 43149",julie@glenlaurel.com,"Glenlaurel, A Scottish Inn & Cottages"
(440) 813-1635,http://bearcreekfarmbnb.com,https://www.bnbfinder.com/inn/bear-creek-farm-bed-and-breakfast-and-guest-house,Judy and Jerry Smith,3,"5504 State Road, Kingsville, OH 44048",bearcreekfarmbnb@gmail.com,Bear Creek Farm Bed and Breakfast and Guest House
(330) 467-1812,http://innatbrandywinefalls.com,https://www.bnbfinder.com/inn/inn-at-brandywine-falls,George & Katie Hoy,3,"8230 Brandywine Rd, Northfield, OH 44067",brandywinefallsinn@windstream.net,Inn at Brandywine Falls
(440) 834-8334,http://www.redmapleinn.com,https://www.bnbfinder.com/inn/red-maple-inn,Gina Holk,17,"14707 South Cheshire, Burton, OH 44021",info@redmapleinn.com,Red Maple Inn
(440) 466-8668,http://www.thelakehouseinn.com,https://www.bnbfinder.com/inn/lakehouse-inn-winery,Andrea Fagnilli,5,"5653 Lake Road East, Geneva on the Lake, OH 44041",inquiries@thelakehouseinn.com,Lakehouse Inn & Winery
(330) 359-5320,http://sojournerslodgeohio.com,https://www.bnbfinder.com/inn/sojourners-lodge-log-cabin-suites,Gwen Miller,2,"2156 Durstine Rd, Dundee, OH 44624",sojournerslodge@yahoo.com,Sojourner's Lodge & Log Cabin Suites
(740) 507-7718,http://sanctuaryatwildrose.com,https://www.bnbfinder.com/inn/the-sanctuary-at-wild-rose-acres,Marion,,"6400 Newark Road, Mount Vernon, OH 43050",marionrosebrill@centurylink.net,The Sanctuary at Wild Rose Acres
(740) 321-1493,http://www.WelshHillsInn.com,https://www.bnbfinder.com/inn/the-welsh-hills-inn,Bobbi & Jeff Noe,5,"2133 Cambria Mill Rd, Granville, OH 43023",WelshHillsInn@gmail.com,The Welsh Hills Inn
(740) 599-6107,http://www.whiteoakinn.com,https://www.bnbfinder.com/inn/white-oak-inn,Ian and Yvonne Martin,10,"29683 Walhonding Road, Danville, OH 43014",Info@WhiteOakInn.com,White Oak Inn
(580) 223-9500,http://www.ShilohMorning.com,https://www.bnbfinder.com/inn/shiloh-morning-inn,David,,"2179 Ponderosa Road, Ardmore, OK 73401",innkeepers@ShilohMorning.com,Shiloh Morning Inn
(607) 256-4553,http://millerinn.com,https://www.bnbfinder.com/inn/the-william-henry-miller-inn,"Lynnette Scofield, Owner Katie Arthur, Innkeeper",8,"303 North Aurora Street, Ithaca, NY 14850",millerinn@aol.com,The William Henry Miller Inn
(613) 821-5000,http://www.connemarahouse.com,https://www.bnbfinder.com/inn/connemara-house,Peggy Kelly & Angus MacDonald,3,"7060 Donwel Drive, Greely, ON k4P1M7",innkeeper300@gmail.com,Connemara House
(905) 468-4882,http://www.johnsgate.com,https://www.bnbfinder.com/inn/johns-gate-gourmet-bed-and-breakfast,Meheroo J. Jamshedji,3,"155 John Street West, Niagara on the Lake, ON L0S 1J0",info@johnsgate.com,John's Gate Gourmet Bed and Breakfast
(905) 986-0670,http://www.nestletonwatersinn.com/,https://www.bnbfinder.com/inn/nestleton-waters-inn,"Deborah & Erik, Erika & Harry Kiezebrink",10,"3440 Beacock Rd, Nestleton Station, ON L0B 1L0",info@nwinn.com,Nestleton Waters Inn
(405) 321-2200,http://www.montfordinn.com,https://www.bnbfinder.com/inn/montford-inn,William Murray,10,"322 W. Tonhawa, Norman, OK 73069",innkeeper@montfordinn.com,Montford Inn
(519) 225-2685,http://www.stratford-bb.com,https://www.bnbfinder.com/inn/valley-view-bed-breakfast,Jacqueline Wojtowich,,"4983 Line 2 Perth South Township, Granton, ON N0M 1V0",info@stratford-bb.com,Valley View Bed & Breakfast
(740) 427-2668,http://www.gambierhouse.com/,https://www.bnbfinder.com/inn/gambier-house-bed-and-breakfast,E.J. Heer,5,"107 East Wiggin Street, Gambier, OH 43022",info@gambierhouse.com,Gambier House Bed and Breakfast
(905) 980-0346,http://niagaracottagerental.com/,https://www.bnbfinder.com/inn/niagara-historic-cottage-rental,Maria Rekrut,2,"156 Mary Street, Niagara on the Lake, ON L0S 1J0",wwcottage@live.ca,Niagara Historic Cottage Rental
(905) 468-3086,https://www.williamsgate.com,https://www.bnbfinder.com/inn/williams-gate-bed-and-breakfast-private-suites,Mihaela Anca Buture,2,"413 Gate St, Niagara-on-the-Lake, ON L0S 1J0",stay@williamsgate.com,Williams Gate Bed and Breakfast Private Suites
(613) 382-4377,http://www.sleepyhollowbb.ca,https://www.bnbfinder.com/inn/sleepy-hollow-bed-breakfast,Don Mathews,7,"95 King Street West, Gananoque, ON K7G 2G2",sleep@sleepyhollowbb.ca,Sleepy Hollow Bed & Breakfast
(519) 240-0308,http://walkerbrae.ca,https://www.bnbfinder.com/inn/walkerbrae-house-deluxe-suites-and-short-term-rentals,Mary and John Westerman,,"57 Walkerbrae Trail, Guelph, ON N1H 6J4",mhw@golden.net,"Walkerbrae House, Deluxe Suites and Short Term Rentals"
(503) 538-3474,http://www.chehalemridge.com,https://www.bnbfinder.com/inn/chehalem-ridge-bed-and-breakfast,Kristin & Curt Fintel,4,"28700 Mountain Top Road, Newberg, OR 97132",Innkeeper@ChehalemRidge.com,Chehalem Ridge Bed and Breakfast
(647) 403-2764,http://www.boatel.ca,https://www.bnbfinder.com/inn/making-waves-boatel,Diane Greene,3,"539 Queens Quay West, Toronto, ON M5V3G3",crew@boatel.ca,Making Waves Boatel
(541) 488-1590,http://www.countrywillowsinn.com,https://www.bnbfinder.com/inn/country-willows-bb-inn,Kara & Dan Burian,5,"1313 Clay Street, Ashland, OR 97520",innkeeper@countrywillowsinn.com,Country Willows B&B Inn
(541) 899-0255,http://www.magnolia-inn.com,https://www.bnbfinder.com/inn/jacksonvilles-magnolia-inn,Robert & Susan Roos,9,"245 North 5th Street, Jacksonville, OR 97530",frontdesk@magnolia-inn.com,Jacksonville's Magnolia Inn
(541) 994-7123,http://www.breyhouse.com,https://www.bnbfinder.com/inn/brey-house-ocean-view-bed-and-breakfast,Milt & Shirley Brey (Owners),3,"3725 N.W. Keel, Lincoln City, OR 97367",breyhouse@gmail.com,Brey House Ocean View Bed and Breakfast
(570) 724-2428,http://www.131mainstreet.com/,https://www.bnbfinder.com/inn/131-main,Jim Meade,2,"131 Main Street, Wellsboro, PA 16901",relax@bearmountainbb.com,131 Main
(503) 747-2345,http://www.cornerstonebedandbreakfast.com,https://www.bnbfinder.com/inn/cornerstone-bed-and-breakfast,Margaret and Harold Meyering,3,"17290 SW Alvord Lane, Beaverton, OR 97007",info@cornerstonebedandbreakfast.com,Cornerstone Bed and Breakfast of Oregon
(503) 965-6745,http://www.sandlakecountryinn.com,https://www.bnbfinder.com/inn/sandlake-country-inn,Diane & Ron Emineth,,"8505 Galloway Rd., Cloverdale, OR 97112",innkeeper@sandlakecountryinn.com,Sandlake Country Inn
(215) 862-2570,http://www.wedgwoodinn.com/,https://www.bnbfinder.com/inn/1870-wedgwood-inn-of-new-hope,Nadine and Carl,8,"111 West Bridge Street, New Hope, PA 18938",stay@WedgwoodInn.com,1870 Wedgwood Inn of New Hope
(215) 297-5661,http://www.1740house.com,https://www.bnbfinder.com/inn/1740-house,"Nancy, Judy, Maria, and Tricia",22,"3690 River Rd, Lumberville, PA 18933",innkeeper@1740house.com,1740 House
(717) 838-8282,http://www.1825inn.com,https://www.bnbfinder.com/inn/1825-inn-bed-and-breakfast,Will McQueen,6,"409 S. Lingle Ave, Palmyra, PA 17078",info@1825inn.com,1825 Inn Bed and Breakfast
(717) 445-0219,http://www.artistinn.com,https://www.bnbfinder.com/inn/artists-inn-gallery,Jan & Bruce Garrabrandt,3,"117 East Main Street, Terre Hill, PA 17581",stay@artistinn.com,Artist's Inn & Gallery
(717) 464-0707,http://www.walkaboutinn.com/,https://www.bnbfinder.com/inn/australian-walkabout-inn-bed-and-breakfast,Lynne & Bob  Griffin,,"837 Village Road, Lancaster, PA 17602",stay@walkaboutinn.com,Australian Walkabout Inn Bed and Breakfast
(717) 337-1342,http://baladerryinn.com/,https://www.bnbfinder.com/inn/baladerry-inn,Judy and Kenny Caudill,9,"40 Hospital Road, Gettysburg, PA 17325",innkeeper@baladerryinn.com,Baladerry Inn
(570) 724-2428,http://www.bearmountainbb.com,https://www.bnbfinder.com/inn/bear-mountain-lodge,Jim Meade,3,"8010 U.S. 6, Wellsboro, PA 16901",relax@bearmountainbb.com,Bear Mountain Lodge
(717) 687-3664,http://www.aftereightbnb.com,https://www.bnbfinder.com/inn/after-eight-bed-breakfast,Robert Hall,7,"2942 Lincoln Hwy E, Gordonville, PA 17529",info@aftereightbnb.com,After Eight Bed & Breakfast
(717) 249-0350,http://www.thecarlislehouse.com,https://www.bnbfinder.com/inn/carlisle-house,Carolyn and Tim Carlisle,6,"148 S Hanover St, Carlisle, PA 17013",information@thecarlislehouse.com,Carlisle House
(610) 982-5856,http://www.bridgetonhouse.com/,https://www.bnbfinder.com/inn/bridgeton-house-on-the-delaware,Bea & Charles Briggs,4,"1525 River Rd, Upper Black Eddy, PA 18972",info@BridgetonHouse.com,Bridgeton House on the Delaware
(717) 872-7440,http://www.bluerockbnb.com/index.html,https://www.bnbfinder.com/inn/blue-rock-bed-and-breakfast,Ed & Stephanie Hersh,5,"72 Blue Rock Road, Millersville, PA 17551",ehersh316@comcast.net,Blue Rock Bed and Breakfast
(610) 388-5900,http://www.fairvilleinn.com,https://www.bnbfinder.com/inn/fairville-inn,Rick and Laura Carro,15,"506 Kennett Pike (Rte 52), Chadds Ford, PA 19317",info@fairvilleinn.com,Fairville Inn
(717) 445-7794,http://www.churchtowninn.com,https://www.bnbfinder.com/inn/churchtown-inn-bed-breakfast,Jim & Chris Farr,7,"2100 Main St, Churchtown, PA 17555",innkeepers@churchtowninn.com,Churchtown Inn Bed & Breakfast
(541) 352-5551,http://www.hoodriverlodging.com,https://www.bnbfinder.com/inn/old-parkdale-inn,Steve & Mary Pellegrini,3,"4932 Baseline Drive, Parkdale, OR 97041",parkdale@hoodriverlodging.com,Old Parkdale Inn
(717) 733-3897,http://furnacehills.com/,https://www.bnbfinder.com/inn/furnace-hills-bed-breakfast,Liz Ehrhart,4,"575 Mountain Top Drive, Denver, PA 17517",innkeeper@furnacehills.com,Furnace Hills Bed & Breakfast
(717) 334-8804,http://www.gettysburgbattlefield.com,https://www.bnbfinder.com/inn/gettysburg-battlefield-bed-breakfast-inn,Florence March,8,"2264 Emmitsburg Road, Gettysburg, PA 17325",battlefieldbedandbreakfast@gmail.com,Gettysburg Battlefield Bed & Breakfast Inn
(610) 436-5788,http://faunbrook.com/,https://www.bnbfinder.com/inn/faunbrook-bed-breakfast,Lori Zytkowicz,6,"699 W Rosedale Ave, West Chester, PA 19382",faunbrook@gmail.com,Faunbrook Bed & Breakfast
(610) 459-3000,http://www.hamanassett.com,https://www.bnbfinder.com/inn/hamanassett-bed-breakfast,Ashley & Glenn Mon,5,"115 Indian Springs Drive, Chester Heights, PA 19017",Hamanassett@aol.com,Hamanassett Bed & Breakfast
(570) 296-2661,http://www.harringtonhousemilford.com,https://www.bnbfinder.com/inn/harrington-house-bed-breakfast,Adriane Wendell,4,"208 West Harford Street, Milford, PA 18337",info@harringtonhousemilford.com,Harrington House Bed & Breakfast
(610) 285-4723,http://www.glasbern.com,https://www.bnbfinder.com/inn/glasbern-inn,,23,"2141 Pack House Road, Fogelsville, PA 18051",innkeeper@glasbern.com,Glasbern Inn
(215) 862-3136,http://www.hollyhedge.com,https://www.bnbfinder.com/inn/hollyhedge-estate,Tim,15,"6987 Upper York Road, New Hope, PA 18938",innkeeper@hollyhedge.com,HollyHedge Estate
(610) 459-4711,http://gracewinery.com/,https://www.bnbfinder.com/inn/inn-at-grace-winery,Elizabeth,7,"50 Sweetwater Road, Glen Mills, PA 19342",info@gracewinery.com,Inn at Grace Winery
(609) 651-1686,http://www.carriagehouseofnewhope.com/,https://www.bnbfinder.com/inn/carriage-house-of-new-hope,,,"8 East Mechanic Street, New Hope, PA 18938",info@carriagehouseofnewhope.com,Carriage House of New Hope
(717) 397-1017,http://www.kingscottagebb.com,https://www.bnbfinder.com/inn/kings-cottage-bed-breakfast,Janis Kutterer & Ann Willets,7,"1049 East King Street, Lancaster, PA 17602",info@kingscottagebb.com,King's Cottage Bed & Breakfast
(610) 253-4500,http://www.lafayetteinn.com,https://www.bnbfinder.com/inn/lafayette-inn,Paul & Laura Di Liello,18,"525 W Monroe St, Easton, PA 18042",info@lafayetteinn.com,Lafayette Inn
(570) 253-5573,http://www.jamesmanninghouse.com,https://www.bnbfinder.com/inn/james-manning-house-bed-and-breakfast,Warren and Janet Heinly,3,"421 Wayne St., Bethany, PA 18431",bnb@jamesmanninghouse.com,James Manning House Bed and Breakfast
(570) 646-6636,http://www.mountaintoplodge.com,https://www.bnbfinder.com/inn/mountaintop-lodge-at-lake-naomi,Carolyn Keiper,,"2137 Route 940, Pocono Pines, PA 18350",ckeiper@lakenaomiclub.com,Mountaintop Lodge at Lake Naomi
(717) 653-4525,http://www.oldesquareinn.com,https://www.bnbfinder.com/inn/olde-square-inn,Nancy,5,"127 East Main Street, Mount Joy, PA 17552",nancy@oldesquareinn.com,Olde Square Inn
(814) 395-5248,http://www.hartzellhouse.com,https://www.bnbfinder.com/inn/hartzell-house-bed-and-breakfast,Kathryn and David Stemac,6,"728 Main St, Addison, PA 15411",hartzellhouse@mail.com,Hartzell House Bed and Breakfast
(724) 355-8363,http://mypleasantvalley.com/,https://www.bnbfinder.com/inn/pleasant-valley-inn-at-floyds-farm,Margaret McClymonds,,"125 Bauder Mill Rd., Harmony, PA 16037",margaretmcclymonds@yahoo.com,Pleasant Valley Inn at Floyds Farm
(717) 315-6276,http://www.redumbrellabandb.com,https://www.bnbfinder.com/inn/red-umbrella-bed-breakfast,Anna Goss,,"9866 Jonestown Road, Grantville, PA 17028",innkeeper@redumbrellabandb.com,Red Umbrella Bed & Breakfast
(717) 630-2277,http://www.shiningdawn.com,https://www.bnbfinder.com/inn/shining-dawn-bed-and-breakfast-retreat-center,Helen Paine,6,"224 Broadway, Hanover, PA 17331",rest@shiningdawn.com,Shining Dawn Bed and Breakfast Retreat Center
